pollutant,state_name,st_abbr,fips_state,fips_cnty,countyname,pw_1978,pw_1979,pw_1980,pw_1981,pw_1982,pw_1983,pw_1984,pw_1985,pw_1986,pw_1987,pw_1988,pw_1989,pw_1990
PM-2.5 (1997),NEW JERSEY,NJ,34,031,Passaic Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW JERSEY,NJ,34,035,Somerset Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW JERSEY,NJ,34,039,Union Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,005,Bronx Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,047,Kings Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,059,Nassau Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,061,New York Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,071,Orange Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,081,Queens Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,085,Richmond Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,087,Rockland Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,103,Suffolk Co,,,,,,,,,,,,,
PM-2.5 (1997),NEW YORK,NY,36,119,Westchester Co,,,,,,,,,,,,,
PM-2.5 (1997),NORTH CAROLINA,NC,37,035,Catawba Co,,,,,,,,,,,,,
PM-2.5 (1997),NORTH CAROLINA,NC,37,057,Davidson Co,,,,,,,,,,,,,
PM-2.5 (1997),NORTH CAROLINA,NC,37,081,Guilford Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,001,Adams Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,007,Ashtabula Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,013,Belmont Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,017,Butler Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,023,Clark Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,025,Clermont Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,031,Coshocton Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,035,Cuyahoga Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,041,Delaware Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,045,Fairfield Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,049,Franklin Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,053,Gallia Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,057,Greene Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,061,Hamilton Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,081,Jefferson Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,085,Lake Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,087,Lawrence Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,089,Licking Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,093,Lorain Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,103,Medina Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,113,Montgomery Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,133,Portage Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,145,Scioto Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,151,Stark Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,153,Summit Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,165,Warren Co,,,,,,,,,,,,,
PM-2.5 (1997),OHIO,OH,39,167,Washington Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,003,Allegheny Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,005,Armstrong Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,007,Beaver Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,011,Berks Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,017,Bucks Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,019,Butler Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,021,Cambria Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,029,Chester Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,041,Cumberland Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,043,Dauphin Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,045,Delaware Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,059,Greene Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,063,Indiana Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,071,Lancaster Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,073,Lawrence Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,075,Lebanon Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,091,Montgomery Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,101,Philadelphia Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,125,Washington Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,129,Westmoreland Co,,,,,,,,,,,,,
PM-2.5 (1997),PENNSYLVANIA,PA,42,133,York Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,001,Anderson Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,009,Blount Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,065,Hamilton Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,093,Knox Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,105,Loudon Co,,,,,,,,,,,,,
PM-2.5 (1997),TENNESSEE,TN,47,145,Roane Co,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,013,Arlington Co,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,059,Fairfax Co,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,107,Loudoun Co,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,153,Prince William Co,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,510,Alexandria,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,600,Fairfax,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,610,Falls Church,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,683,Manassas,,,,,,,,,,,,,
PM-2.5 (1997),VIRGINIA,VA,51,685,Manassas Park,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,003,Berkeley Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,009,Brooke Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,011,Cabell Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,029,Hancock Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,039,Kanawha Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,051,Marshall Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,053,Mason Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,069,Ohio Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,073,Pleasants Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,079,Putnam Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,099,Wayne Co,,,,,,,,,,,,,
PM-2.5 (1997),WEST VIRGINIA,WV,54,107,Wood Co,,,,,,,,,,,,,
PM-2.5 (2006),ALABAMA,AL,01,073,Jefferson Co,,,,,,,,,,,,,
PM-2.5 (2006),ALABAMA,AL,01,117,Shelby Co,,,,,,,,,,,,,
PM-2.5 (2006),ALABAMA,AL,01,127,Walker Co,,,,,,,,,,,,,
PM-2.5 (2006),ALASKA,AK,02,090,Fairbanks North Star Borough,,,,,,,,,,,,,
PM-2.5 (2006),ARIZONA,AZ,04,021,Pinal Co,,,,,,,,,,,,,
PM-2.5 (2006),ARIZONA,AZ,04,023,Santa Cruz Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,001,Alameda Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,007,Butte Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,013,Contra Costa Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,017,El Dorado Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,019,Fresno Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,025,Imperial Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,029,Kern Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,031,Kings Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,037,Los Angeles Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,039,Madera Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,041,Marin Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,047,Merced Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,055,Napa Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,059,Orange Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,061,Placer Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,065,Riverside Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,067,Sacramento Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,071,San Bernardino Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,075,San Francisco Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,077,San Joaquin Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,081,San Mateo Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,085,Santa Clara Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,095,Solano Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,097,Sonoma Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,099,Stanislaus Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,101,Sutter Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,107,Tulare Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,113,Yolo Co,,,,,,,,,,,,,
PM-2.5 (2006),CALIFORNIA,CA,06,115,Yuba Co,,,,,,,,,,,,,
PM-2.5 (2006),CONNECTICUT,CT,09,001,Fairfield Co,,,,,,,,,,,,,
PM-2.5 (2006),CONNECTICUT,CT,09,009,New Haven Co,,,,,,,,,,,,,
PM-2.5 (2006),DELAWARE,DE,10,003,New Castle Co,,,,,,,,,,,,,
PM-2.5 (2006),IDAHO,ID,16,041,Franklin Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,093,Livingston Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,099,Macomb Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,115,Monroe Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,125,Oakland Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,147,St Clair Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,161,Washtenaw Co,,,,,,,,,,,,,
PM-2.5 (2006),MICHIGAN,MI,26,163,Wayne Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,003,Bergen Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,005,Burlington Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,007,Camden Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,013,Essex Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,015,Gloucester Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,017,Hudson Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,021,Mercer Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,023,Middlesex Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,025,Monmouth Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,027,Morris Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,031,Passaic Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,035,Somerset Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW JERSEY,NJ,34,039,Union Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,005,Bronx Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,047,Kings Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,059,Nassau Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,061,New York Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,071,Orange Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,081,Queens Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,085,Richmond Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,087,Rockland Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,103,Suffolk Co,,,,,,,,,,,,,
PM-2.5 (2006),NEW YORK,NY,36,119,Westchester Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,035,Cuyahoga Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,081,Jefferson Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,085,Lake Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,093,Lorain Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,103,Medina Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,133,Portage Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,151,Stark Co,,,,,,,,,,,,,
PM-2.5 (2006),OHIO,OH,39,153,Summit Co,,,,,,,,,,,,,
PM-2.5 (2006),OREGON,OR,41,035,Klamath Co,,,,,,,,,,,,,
PM-2.5 (2006),OREGON,OR,41,039,Lane Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,003,Allegheny Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,005,Armstrong Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,007,Beaver Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,017,Bucks Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,019,Butler Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,021,Cambria Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,029,Chester Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,041,Cumberland Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,043,Dauphin Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,045,Delaware Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,059,Greene Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,063,Indiana Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,071,Lancaster Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,073,Lawrence Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,075,Lebanon Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,077,Lehigh Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,091,Montgomery Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,095,Northampton Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,101,Philadelphia Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,125,Washington Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,129,Westmoreland Co,,,,,,,,,,,,,
PM-2.5 (2006),PENNSYLVANIA,PA,42,133,York Co,,,,,,,,,,,,,
PM-2.5 (2006),TENNESSEE,TN,47,001,Anderson Co,,,,,,,,,,,,,
PM-2.5 (2006),TENNESSEE,TN,47,009,Blount Co,,,,,,,,,,,,,
PM-2.5 (2006),TENNESSEE,TN,47,093,Knox Co,,,,,,,,,,,,,
PM-2.5 (2006),TENNESSEE,TN,47,105,Loudon Co,,,,,,,,,,,,,
PM-2.5 (2006),TENNESSEE,TN,47,145,Roane Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,003,Box Elder Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,005,Cache Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,011,Davis Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,035,Salt Lake Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,045,Tooele Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,049,Utah Co,,,,,,,,,,,,,
PM-2.5 (2006),UTAH,UT,49,057,Weber Co,,,,,,,,,,,,,
PM-2.5 (2006),WASHINGTON,WA,53,053,Pierce Co,,,,,,,,,,,,,
PM-2.5 (2006),WEST VIRGINIA,WV,54,009,Brooke Co,,,,,,,,,,,,,
PM-2.5 (2006),WEST VIRGINIA,WV,54,029,Hancock Co,,,,,,,,,,,,,
PM-2.5 (2006),WEST VIRGINIA,WV,54,039,Kanawha Co,,,,,,,,,,,,,
PM-2.5 (2006),WEST VIRGINIA,WV,54,079,Putnam Co,,,,,,,,,,,,,
PM-2.5 (2006),WISCONSIN,WI,55,079,Milwaukee Co,,,,,,,,,,,,,
PM-2.5 (2006),WISCONSIN,WI,55,101,Racine Co,,,,,,,,,,,,,
PM-2.5 (2006),WISCONSIN,WI,55,133,Waukesha Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,019,Fresno Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,025,Imperial Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,029,Kern Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,031,Kings Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,037,Los Angeles Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,039,Madera Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,047,Merced Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,059,Orange Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,063,Plumas Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,065,Riverside Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,071,San Bernardino Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,077,San Joaquin Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,099,Stanislaus Co,,,,,,,,,,,,,
PM-2.5 (2012),CALIFORNIA,CA,06,107,Tulare Co,,,,,,,,,,,,,
PM-2.5 (2012),IDAHO,ID,16,079,Shoshone Co,,,,,,,,,,,,,
PM-2.5 (2012),OHIO,OH,39,035,Cuyahoga Co,,,,,,,,,,,,,
PM-2.5 (2012),OHIO,OH,39,093,Lorain Co,,,,,,,,,,,,,
PM-2.5 (2012),PENNSYLVANIA,PA,42,003,Allegheny Co,,,,,,,,,,,,,
PM-2.5 (2012),PENNSYLVANIA,PA,42,045,Delaware Co,,,,,,,,,,,,,
PM-2.5 (2012),PENNSYLVANIA,PA,42,075,Lebanon Co,,,,,,,,,,,,,
Sulfur Dioxide (1971),ALABAMA,AL,01,033,Colbert County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ALABAMA,AL,01,071,Jackson County,P,P,P,P,P,P,P,P,P,P,P,P,
Sulfur Dioxide (1971),ALABAMA,AL,01,077,Lauderdale County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ARIZONA,AZ,04,003,"Cochise County (Douglas,PaulSpur)",W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ARIZONA,AZ,04,005,Coconino County (Page),,P,,,,,,,,,,,
Sulfur Dioxide (1971),ARIZONA,AZ,04,007,"Gila County (Hayden,Miami)",W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ARIZONA,AZ,04,011,Greenlee County (Morenci),W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ARIZONA,AZ,04,013,Maricopa County (Phoenix),,P,,,,,,,,,,,
Sulfur Dioxide (1971),ARIZONA,AZ,04,017,Navajo County (JosephCity),,P,,,,,,,,,,,
Sulfur Dioxide (1971),ARIZONA,AZ,04,019,"Pima County (Ajo,Tuscon)",W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ARIZONA,AZ,04,021,Pinal County (SanManuel),W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),CALIFORNIA,CA,06,029,Kern County,P,P,P,P,P,P,,,,,,,
Sulfur Dioxide (1971),CALIFORNIA,CA,06,037,Los Angeles County,P,,,,,,,,,,,,
Sulfur Dioxide (1971),FLORIDA,FL,12,103,Pinellas County,P,P,P,P,P,P,P,P,P,P,P,P,
Sulfur Dioxide (1971),GUAM,GU,66,016,Piti,,,,,,,,,,,,,P
Sulfur Dioxide (1971),GUAM,GU,66,020,Tanguisson,,,,,,,,,,,,,P
Sulfur Dioxide (1971),HAWAII,HI,15,003,Oahu Island,,,P,P,P,P,P,P,,,,,
Sulfur Dioxide (1971),HAWAII,HI,15,009,Maui Island,,,P,P,P,P,P,P,,,,,
Sulfur Dioxide (1971),IDAHO,ID,16,005,Bannock County,P,P,P,P,P,,,,,,,,
Sulfur Dioxide (1971),IDAHO,ID,16,079,Shoshone County,P,P,P,P,P,,,,,,,,
Sulfur Dioxide (1971),ILLINOIS,IL,17,127,Massac County,P,P,,,,,,,,,,,
Sulfur Dioxide (1971),ILLINOIS,IL,17,143,Peoria County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),ILLINOIS,IL,17,179,Tazewell County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),INDIANA,IN,18,089,Lake County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),INDIANA,IN,18,091,La Porte County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),INDIANA,IN,18,097,Marion County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),INDIANA,IN,18,127,Porter County,P,,,,,,,,,,,,
Sulfur Dioxide (1971),INDIANA,IN,18,167,Vigo County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),INDIANA,IN,18,177,Wayne County,W,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),IOWA,IA,19,061,Dubuque County,P,P,P,P,P,,,,,,,,
Sulfur Dioxide (1971),IOWA,IA,19,139,Muscatine County,,,,,,,,,,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,019,Boyd County,W,W,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),KENTUCKY,KY,21,059,Daviess County,P,P,P,P,,,,,,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,089,Greenup County,W,W,,,,,,,,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,101,Henderson County,P,P,P,P,,,,,,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,111,Jefferson County,W,W,W,W,W,W,W,W,W,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,145,McCracken County,W,W,W,W,,,,,,,,,
Sulfur Dioxide (1971),KENTUCKY,KY,21,177,Muhlenberg County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),KENTUCKY,KY,21,233,Webster County,W,W,W,W,,,,,,,,,
Sulfur Dioxide (1971),MAINE,ME,23,019,Penobscot County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),MICHIGAN,MI,26,065,Ingham County,P,P,P,P,P,P,,,,,,,
Sulfur Dioxide (1971),MICHIGAN,MI,26,111,Midland County,P,P,P,P,P,,,,,,,,
Sulfur Dioxide (1971),MINNESOTA,MN,27,003,Anoka County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,019,Carver County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,037,Dakota County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,053,Hennepin County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,109,Olmsted County,P,P,P,P,P,P,P,P,P,P,P,P,P
Sulfur Dioxide (1971),MINNESOTA,MN,27,123,Ramsey County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,139,Scott County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MINNESOTA,MN,27,163,Washington County,W,W,W,W,W,W,W,W,W,W,W,W,W
Sulfur Dioxide (1971),MISSOURI,MO,29,093,Iron County,P,P,,,,,,,,,,,
Sulfur Dioxide (1971),MISSOURI,MO,29,510,St. Louis city,P,P,P,,,,,,,,,,
Sulfur Dioxide (1971),MONTANA,MT,30,023,Deer Lodge County,P,P,P,P,P,,,,,,,,
Sulfur Dioxide (1971),MONTANA,MT,30,049,Lewis and Clark County,P,P,P,P,P,P,P,P,P,P,P,P,P
