STATE,STATE_FIPS,COUNTY,COUNTY_FIPS,YEAR,POP,RACE_WHT,RACE_BLK,RACE_NTV,RACE_ASN,RACE_2P,RACE_LTN,INCOME,POVERTY
Mississippi,28,Greene County,041,1990,10220,0.776320939334638,0.21467710371819962,0.001076320939334638,0.0015655577299412916,0,0.006360078277886497,6864.711937377691,0.25293542074363995
Mississippi,28,Greene County,041,2000,13299,0.7199789457853975,0.2618241973080683,0.002331002331002331,0.004060455673358899,0.003834874802616738,0.007970524099556358,11914.107902849839,0.16392209940597038
Mississippi,28,Greene County,041,2010,14400,0.7158333333333333,0.26034722222222223,0.002777777777777778,0.0029861111111111113,0.008819444444444444,0.009236111111111112,13820.100613154962,0.13517279821627648
Mississippi,28,Greene County,041,2019,13645,0.7224624404543789,0.2592891168926347,0.0021986075485525836,2.1986075485525832e-4,0.003884206669109564,0.011945767680469037,16006.667863686333,0.18422667757774142
Mississippi,28,Grenada County,043,1980,21043,0.5701658508767761,0.41800123556527113,0,2.376087059829872e-4,0,0.011595304851969777,5033.4591075417,0.23779879294777362
Mississippi,28,Grenada County,043,1990,21555,0.5788448155880306,0.4136395267919276,0.001438181396427743,0.0020876826722338203,0,0.00398979355138019,9150.350220366505,0.21994896775690095
Mississippi,28,Grenada County,043,2000,23263,0.572969952284744,0.4093195202682371,0.0014185616644456862,0.00490048574990328,0.005158406052529769,0.006233073980140137,13773.569874908653,0.20517560073937152
Mississippi,28,Grenada County,043,2010,21906,0.5600292157399799,0.41723728658814935,0.0016433853738701725,0.0045193097781429745,0.0075778325572902405,0.008992969962567333,20594.256648085535,0.2197751987571964
Mississippi,28,Grenada County,043,2019,21088,0.5429628224582701,0.43441767830045525,0.007018209408194234,0.0029400606980273143,0.0066388467374810314,0.006022382397572079,23134.931904400604,0.21067375030185945
Mississippi,28,Hancock County,045,1980,24537,0.879651139096059,0.09923788564209153,0.0014671720259200392,0.0021600032603822797,0,0.017483799975547134,5697.758446427843,0.19680482536577415
Mississippi,28,Hancock County,045,1990,31760,0.8840050377833754,0.08734256926952141,0.004061712846347607,0.007304785894206549,0,0.017285894206549118,10180.260831234256,0.22232367758186397
Mississippi,28,Hancock County,045,2000,42967,0.8838643610212489,0.06828496287848815,0.005981334512532874,0.01247468987827868,0.011357553471268649,0.01803709823818279,17732.194684292597,0.14283054437126166
Mississippi,28,Hancock County,045,2010,43929,0.8512827517129914,0.07143344942976167,0.004848733183090897,0.01843884449907806,0.02107946914339047,0.03291675203168749,22897.98528743983,0.1946235582599219
Mississippi,28,Hancock County,045,2019,46961,0.8371627520708673,0.08017290943548902,0.005621686079938673,0.011711845999872234,0.027128894188794956,0.0382019122250378,27461.810119034944,0.1846598821638993
Mississippi,28,Harrison County,047,1980,157665,0.7731075381346526,0.19261725811055086,0.0037801668093743065,0.011232676878191102,0,0.019262360067231154,5806.258040782672,0.16030824850156977
Mississippi,28,Harrison County,047,1990,165365,0.7540350134550842,0.1952105947449581,0.002818008647537266,0.030163577540592023,0,0.01777280561182838,10437.600006047229,0.18158618812928976
Mississippi,28,Harrison County,047,2000,189601,0.7055975443167494,0.21088496368690038,0.0045411152894763215,0.03583314433995601,0.017246744479195785,0.02589648788772211,18005.91112388648,0.1402787959979114
Mississippi,28,Harrison County,047,2010,187105,0.6436439432404265,0.22122872184067768,0.004612383421073728,0.0507522514096363,0.026653483338232545,0.05310921674995323,23377.51141885067,0.1762904683429908
Mississippi,28,Harrison County,047,2019,204502,0.6246735973242316,0.24935697450391683,0.0055109485481804575,0.03624414431154708,0.02948137426528836,0.054732961046835726,25414.844475848648,0.20091358620273775
Mississippi,28,Hinds County,049,1980,250998,0.5371317699742627,0.45081235707057427,8.725169124853585e-4,0.0033028151618737997,0,0.007880540880803831,6727.856755830724,0.18294568084207843
Mississippi,28,Hinds County,049,1990,254441,0.4795964486855499,0.5091868055855778,9.118027361942454e-4,0.005793091522199646,0,0.004511851470478422,12223.827869722254,0.20568619051174927
Mississippi,28,Hinds County,049,2000,250800,0.36525518341307817,0.611232057416268,0.0012240829346092505,0.008082137161084529,0.006319776714513557,0.00788676236044657,17788.984976076557,0.19215709728867625
Mississippi,28,Hinds County,049,2010,245285,0.26964143751146624,0.6905028843997798,0.001528833805573109,0.014827649468985057,0.008700083576248038,0.014799111237947693,20588.848722268456,0.23347473968376398
Mississippi,28,Hinds County,049,2019,238797,0.23801387789628847,0.7261942151702073,0.0013777392513306282,0.01340887867100508,0.005611460780495567,0.015393828230672915,23733.492083233876,0.21284967695371265
Mississippi,28,Holmes County,051,1980,22970,0.27366129734436223,0.7113191118850675,0,0.0016978667827601218,0,0.013321723987810187,3384.7674793208535,0.45820635611667393
Mississippi,28,Holmes County,051,1990,21604,0.2367154230698019,0.7579614886132198,6.480281429364932e-4,0.0018052212553230883,0,0.0028698389187187556,5970.13724310313,0.5214775041658952
Mississippi,28,Holmes County,051,2000,21609,0.19575177009579342,0.7865704104771161,0.0012032023693831274,0.0022675736961451248,0.0052293026053959,0.008977740756166412,10687.793789624693,0.398121153223194
Mississippi,28,Holmes County,051,2010,19198,0.14933847275757892,0.8343577455984998,9.896864256693405e-4,0.002656526721533493,0.005677674757787269,0.0069798937389311385,12278.198833758526,0.4118290206695476
Mississippi,28,Holmes County,051,2019,17737,0.15329537125782264,0.8402210069346564,0,0.0037210351243164006,0.0010712070812426001,0.0016913796019620004,15291.211253312285,0.42352249338429876
Mississippi,28,Humphreys County,053,1980,13931,0.32804536644892685,0.6564496446773384,0,0.001722776541526093,0,0.013782212332208743,3973.3464216495586,0.44404565357835046
Mississippi,28,Humphreys County,053,1990,12134,0.31209823636063955,0.6776001318608867,7.417174880501071e-4,0.003873413548706115,0,0.005686500741717488,7250.461265864514,0.45154112411405967
Mississippi,28,Humphreys County,053,2000,11206,0.256737462073889,0.715063358914867,9.816169908977333e-4,0.00910226664286989,0.003123326789220061,0.01499196858825629,11072.92236301981,0.3774763519543102
Mississippi,28,Humphreys County,053,2010,9375,0.21344,0.74528,0.00128,0.011093333333333334,0.00736,0.021546666666666665,12573.136397489096,0.40525587828492393
Mississippi,28,Humphreys County,053,2019,8389,0.1746334485635952,0.7599237096197401,0.002860889259744904,0.029443318631541305,0,0.03313863392537847,18512.565621647394,0.36389926497168334
Mississippi,28,Issaquena County,055,1980,2513,0.43016315161161955,0.5559092717867091,0,0,0,0.013927576601671309,4538.152805411858,0.3653004377238361
Mississippi,28,Issaquena County,055,1990,1909,0.43321110529072815,0.5615505500261917,5.238344683080147e-4,0.001571503404924044,0,0.003143006809848088,6456.673127291776,0.4918805657412258
Mississippi,28,Issaquena County,055,2000,2274,0.35883905013192613,0.627528583992964,8.795074758135445e-4,0.0021987686895338612,0.006156552330694811,0.0043975373790677225,10528.89270008795,0.2928759894459103
Mississippi,28,Issaquena County,055,2010,1406,0.3399715504978663,0.6443812233285917,0.0021337126600284497,0.005689900426742532,0.0021337126600284497,0.005689900426742532,15240.490359897172,0.2448586118251928
Mississippi,28,Issaquena County,055,2019,1361,0.36443791329904485,0.6164584864070536,0,0.005878030859662013,0,0.01322556943423953,16388.70830271859,0.3603010348071496
Mississippi,28,Itawamba County,057,1980,20518,0.9236280339214349,0.06496734574519934,7.798030997173213e-4,0.0048737693732332586,0,0.005751047860415246,4849.145823179647,0.15040452285797837
Mississippi,28,Itawamba County,057,1990,20017,0.9240645451366338,0.06789229155218064,9.491931857920767e-4,0.0021481740520557526,0,0.004945796073337663,9485.510316231204,0.1517210371184493
Mississippi,28,Itawamba County,057,2000,22770,0.9147562582345191,0.06469038208168643,0.0014492753623188406,0.005006587615283268,0.00417215634606939,0.00992534036012297,14956.548748353096,0.1349143610013175
Mississippi,28,Itawamba County,057,2010,23401,0.9112003760523054,0.05944190419212854,0.0020084611768727834,0.008546643305841631,0.005982650314089142,0.012819964958762446,18457.588648232173,0.13256570499101106
Mississippi,28,Itawamba County,057,2019,23462,0.8945102719290768,0.07284119000937686,0.0035802574375586056,0.005029409257522803,0.008012957122154975,0.01602591424430995,22806.206120535335,0.13509525087201502
Mississippi,28,Jackson County,059,1980,118015,0.791060458416303,0.18616277591831548,0.0048383680040672795,0.0053383044528237935,0,0.012600093208490447,6121.212676354701,0.11882387832055247
Mississippi,28,Jackson County,059,1990,115243,0.7727497548658053,0.20461980337200525,0.0022040384231580227,0.011228447714828666,0,0.009197955624202772,11247.525593745391,0.16024400614354017
Mississippi,28,Jackson County,059,2000,131420,0.7321488357936388,0.20873535230558515,0.003348044437680718,0.023223253690458072,0.011185512098615126,0.02135900167402222,17767.318406635215,0.12558210318064222
Mississippi,28,Jackson County,059,2010,139668,0.6755806627144371,0.21503851991866427,0.0040453074433656954,0.04089698427699974,0.01877309047169001,0.0456654351748432,24158.002230509934,0.15232016065409165
Mississippi,28,Jackson County,059,2019,142376,0.6427277069168961,0.21285188514918243,0.004277406304433331,0.051680058436815196,0.023550317469236387,0.06491262572343653,27140.565734393436,0.16176741941436135
Mississippi,28,Jasper County,061,1980,17265,0.49904430929626414,0.49157254561251085,2.896032435563278e-4,3.475238922675934e-4,0,0.0087460179554011,4091.7576600057923,0.2690993339125398
Mississippi,28,Jasper County,061,1990,17114,0.489014841650111,0.5075961201355615,4.674535468037864e-4,5.258852401542597e-4,0,0.0023956994273694053,7524.575902769662,0.30407853219586306
Mississippi,28,Jasper County,061,2000,18149,0.45820706375006887,0.5287894649842967,6.611934541848036e-4,0.0017631825444928094,0.004132459088655022,0.006446636178301835,12877.900600584055,0.22436497878671002
Mississippi,28,Jasper County,061,2010,17062,0.4546946430664635,0.5257296917125777,9.963661938811393e-4,0.004630172312741766,0.0059781971632868365,0.007970929551049114,19115.049550871838,0.20971056185052545
Mississippi,28,Jasper County,061,2019,16505,0.4425325658891245,0.5431081490457437,6.058770069675856e-5,0.004362314450166617,0.005392305362011512,0.004544077552256892,22523.20514995456,0.22287836356995008
Mississippi,28,Jefferson County,063,1980,9181,0.16751987800893148,0.8199542533493084,0,0,0,0.012525868641760156,3260.6163816577714,0.4110663326435029
Mississippi,28,Jefferson County,063,1990,8653,0.13197734889633653,0.8623598751877961,2.3113371085172773e-4,4.6226742170345545e-4,0,0.004969374783312146,5343.729342424593,0.4678146307638969
Mississippi,28,Jefferson County,063,2000,9740,0.12402464065708418,0.8648870636550308,8.213552361396304e-4,0.0013347022587268994,0.0023613963039014374,0.006570841889117043,9710.933983572895,0.33521560574948667
Mississippi,28,Jefferson County,063,2010,7726,0.13357494175511261,0.8568470100957805,0.0016826300802485115,7.76598498576236e-4,0.0034946932435930625,0.0036241263266891016,11771.002195531448,0.3799560893710448
Mississippi,28,Jefferson County,063,2019,7225,0.060484429065743944,0.8578546712802768,0.0015224913494809689,0.007058823529411765,8.304498269896194e-4,0.07224913494809689,14658.757923875433,0.37637607854805116
Mississippi,28,Jefferson Davis County,065,1980,13846,0.4573161924021378,0.5359670663007366,0,0.001444460494005489,0,0.005272280803120035,4398.2595695507725,0.27516972410804563
Mississippi,28,Jefferson Davis County,065,1990,14051,0.4473702939292577,0.5462244680093944,0.0015657248594406093,0.0017080634830261192,0,0.0031314497188812186,7295.839726709843,0.32972742153583373
Mississippi,28,Jefferson Davis County,065,2000,13962,0.408895573700043,0.5737716659504369,0.0013608365563672826,0.0026500501360836558,0.00565821515542186,0.007663658501647328,11979.320584443489,0.27904311703194384
Mississippi,28,Jefferson Davis County,065,2010,12487,0.3790341955633859,0.5987827340434051,0.00256266517177865,0.00456474733723072,0.006967245935773204,0.008088411948426364,16779.789388547397,0.26237463604011646
Mississippi,28,Jefferson Davis County,065,2019,11339,0.37595907928388744,0.6129288297027956,0,0.0022929711614780844,0.005291471911103272,0.0035276479407355147,20638.249845665403,0.24926055391234203
Mississippi,28,Jones County,067,1980,61912,0.7599496058922341,0.23126372916397467,7.429900503941077e-4,9.85269414653056e-4,0,0.007058405478744024,5485.942272903476,0.1691271482103631
Mississippi,28,Jones County,067,1990,62031,0.7413712498589415,0.24969773177927165,0.003433766987474005,0.002192452161016266,0,0.0033047992132965776,9659.37550579549,0.22266286211732844
Mississippi,28,Jones County,067,2000,64958,0.6915391483727947,0.2633547830906124,0.0038794297853997966,0.016826256966039593,0.004833892669109271,0.019566489116044212,14839.005957695741,0.19464885002617074
Mississippi,28,Jones County,067,2010,67761,0.6247251368781452,0.2826552146514957,0.00484054249494547,0.03146352621714556,0.009105532681040716,0.04721004707722731,20227.207682560263,0.23367419107679613
Mississippi,28,Jones County,067,2019,68352,0.6409176029962547,0.2937295177902622,0.0022530430711610486,0.008031952247191011,0.01010943352059925,0.04495845037453183,23162.94690718633,0.21680488608125506
Mississippi,28,Kemper County,069,1980,10148,0.4431415057154119,0.5431612140323216,0.0043358297201418995,0,0,0.009361450532124557,3786.807055577454,0.370220733149389
Mississippi,28,Kemper County,069,1990,10356,0.4224604094244882,0.5541714947856315,0.019312475859405175,9.656237929702588e-4,0,0.003089996137504828,8023.881131711085,0.34009269988412516
Mississippi,28,Kemper County,069,2000,10453,0.383047928824261,0.5812685353487037,0.02056825791638764,0.0021046589495838514,0.005739978953410504,0.007270640007653305,11992.621352721708,0.24930641920979624
Mississippi,28,Kemper County,069,2010,10456,0.3478385615914308,0.6013771996939556,0.03682096403978577,0.0017214996174445293,0.0072685539403213465,0.004973221117061974,14465.874121836205,0.25974400923876434
Mississippi,28,Kemper County,069,2019,9943,0.33943477823594487,0.6169164236146032,0.036608669415669315,7.040128733782561e-4,5.028663381273258e-4,0.005833249522276979,16994.831740923262,0.285287610619469
Mississippi,28,Lafayette County,071,1980,31030,0.7222687721559781,0.2637447631324525,6.123106670963583e-4,0.0065420560747663555,0,0.0068320979697067356,5107.472993876893,0.1968417660328714
Mississippi,28,Lafayette County,071,1990,31826,0.7210456859171747,0.2507383899956011,8.797838245459687e-4,0.02095770753472004,0,0.006378432727958273,9187.232200087978,0.2152956702067492
Mississippi,28,Lafayette County,071,2000,38744,0.7074901920297336,0.25049039851331817,0.0015744373322320875,0.021035515176543465,0.008388395622548008,0.011021061325624613,16354.919084245303,0.1872289902952715
Mississippi,28,Lafayette County,071,2010,47351,0.6948744482693079,0.23655255432831407,0.002555384257988216,0.032987687694029696,0.010369369179109206,0.02266055627125087,21205.946118606313,0.20783423696045056
Mississippi,28,Lafayette County,071,2019,53590,0.6879641724202277,0.23618212353050944,0.002463146109348759,0.036070162343720846,0.01106549729427132,0.026254898301922,27765.22239223736,0.22071279512255002
Mississippi,28,Lamar County,073,1980,23821,0.8762016707946769,0.10826581587674741,7.976155493052349e-4,0.004575794467066874,0,0.010159103312203517,5542.906427102137,0.17665085428823307
Mississippi,28,Lamar County,073,1990,30424,0.8687549303181699,0.11954378122534841,0.0012490139363660268,0.004930318169865895,0,0.005521956350249803,10612.378648435446,0.18761504075729687
Mississippi,28,Lamar County,073,2000,39070,0.8424878423342719,0.1289992321474277,0.0016636805733299207,0.009572562068082928,0.006373176350140773,0.010903506526746865,18865.717532633735,0.1318146915792168
Mississippi,28,Lamar County,073,2010,55658,0.751122929318337,0.1955334363433828,0.002227891767580581,0.018344173344353013,0.011121491968809516,0.021650077257537103,26957.701061532927,0.1739834472831954
Mississippi,28,Lamar County,073,2019,61969,0.7372718617373203,0.20084235666220207,7.745808388065e-4,0.016233923413319563,0.01773467378850716,0.02714260355984444,30061.683196436927,0.1825743025489111
Mississippi,28,Lauderdale County,075,1980,77285,0.6710357766707641,0.31328200815164653,7.634081645856247e-4,0.005680274309374393,0,0.009238532703629423,5806.494779064502,0.20157857281490588
Mississippi,28,Lauderdale County,075,1990,75555,0.6380120442062074,0.34782608695652173,0.001270597577923367,0.006260340149559923,0,0.006630931109787572,10648.876421150155,0.2203957382039574
Mississippi,28,Lauderdale County,075,2000,78161,0.5901280689858114,0.38175048937449624,0.0017527923133020303,0.008751167462033495,0.006256317089085349,0.011361164775271555,16046.593812771076,0.1993961182687018
Mississippi,28,Lauderdale County,075,2010,80261,0.5296345672244303,0.42772953240054323,0.002217764543177882,0.014079067043769702,0.008297928009867806,0.018041140778211086,21261.681861253805,0.22189666350805445
Mississippi,28,Lauderdale County,075,2019,76279,0.5194090116545839,0.4369878996840546,0.0020057945174949856,0.011693913134676647,0.007315250593217006,0.02258813041597294,24698.024371058877,0.2082013303161215
Mississippi,28,Lawrence County,077,1980,12518,0.6840549608563669,0.3088352772008308,1.5976993129892953e-4,0,0,0.006949992011503435,5269.718245726154,0.19292219204345742
Mississippi,28,Lawrence County,077,1990,12458,0.6621448065500081,0.3316744260716006,5.618879434901268e-4,0.00152512441804463,0,0.004093755016856639,8302.340022475517,0.2770910258468454
Mississippi,28,Lawrence County,077,2000,13258,0.6626942223563131,0.320712022929552,0.0016593754714134862,0.0038467340473676273,0.004374717151908282,0.006712928043445467,14500.041861517575,0.19444863478654398
Mississippi,28,Lawrence County,077,2010,12929,0.6458349446979658,0.3073710263748163,0.0013922190424626808,0.01701601051898832,0.007193131719390518,0.021192667646376364,19952.83299563591,0.18298004987531172
Mississippi,28,Lawrence County,077,2019,12633,0.6410987097284889,0.3252592416686456,0.0015039974669516347,0.011636190928520541,0.011319559882846513,0.009182300324546823,22979.624792210874,0.18647427257591373
Mississippi,28,Leake County,079,1980,18790,0.6100053219797765,0.34890899414582227,0.0358169238956892,0,0,0.005268759978712081,4014.844544970729,0.2922299095263438
Mississippi,28,Leake County,079,1990,18436,0.5986656541549144,0.35571707528748103,0.04214580169234107,8.136255152961597e-4,0,0.0026578433499674548,7298.73562594923,0.2931763940117162
Mississippi,28,Leake County,079,2000,20940,0.5403533906399236,0.3741642788920726,0.04560649474689589,0.013180515759312322,0.0056829035339063996,0.021012416427889206,13395.820105062083,0.2237344794651385
Mississippi,28,Leake County,079,2010,23805,0.45255198487712667,0.40554505356017645,0.06044948540222642,0.03016173072883848,0.008443604284814115,0.0428481411468179,15580.22110936638,0.25573993124814326
Mississippi,28,Leake County,079,2019,22792,0.46586521586521584,0.4192260442260442,0.056730431730431734,0.007195507195507196,0.004519129519129519,0.04646367146367146,19893.51855914356,0.2641030292037003
Mississippi,28,Lee County,081,1980,57061,0.7877184066174795,0.20407984437707016,1.5772594241250591e-4,0.0016123096335500604,0,0.006431713429487741,5766.853682900755,0.15713008885228089
Mississippi,28,Lee County,081,1990,65581,0.7761394306277732,0.21422363184458915,8.996508134978119e-4,0.0032478919199158294,0,0.0054893947942239365,11701.604229883655,0.1520409874811302
Mississippi,28,Lee County,081,2000,75755,0.7249422480364333,0.24507953270411195,0.001267243086264933,0.009623127186324335,0.007445053131806482,0.011642795855059071,18948.009530724044,0.13139726750709524
Mississippi,28,Lee County,081,2010,82910,0.6694729224460259,0.2728138945844892,0.0015920878060547582,0.019635749608008683,0.012471354480762272,0.02401399107465927,22119.548615366133,0.17987625397969603
Mississippi,28,Lee County,081,2019,85072,0.6424558021440662,0.2949148956178296,0.0026448185066766973,0.022733684408501036,0.010814369005078052,0.02643643031784841,26369.008627985706,0.14606875506603728
Mississippi,28,Leflore County,083,1980,41525,0.3935460565924142,0.5914027694160144,6.983744732089103e-4,0.004431065623118603,0,0.009921733895243829,4389.9798434677905,0.3302347983142685
Mississippi,28,Leflore County,083,1990,37341,0.38483168635012455,0.6063576229881363,6.159449398784178e-4,0.004284834364371602,0,0.003909911357489087,9034.947457218606,0.37457486409041
Mississippi,28,Leflore County,083,2000,37947,0.28102353282209397,0.6772867420349434,0.0011331594065407016,0.016602102933038185,0.004980630879911455,0.018973831923472212,12636.232007800354,0.32300313595277624
Mississippi,28,Leflore County,083,2010,32317,0.22573258656434694,0.7222823900733361,0.00213509917380945,0.020732122412352633,0.006126806324844509,0.022990995451310454,12972.107373586781,0.36523170580196296
Mississippi,28,Leflore County,083,2019,29222,0.21340086236397235,0.7420094449387448,0,0.015057148723564437,0.0030798713298199987,0.02645267264389843,18419.221716514956,0.3675179997850772
Mississippi,28,Lincoln County,085,1980,30174,0.6920859017697355,0.29969510174322267,1.9884668920262477e-4,0.0021873135812288725,0,0.005832836216610327,5090.151388612713,0.21839994697421622
Mississippi,28,Lincoln County,085,1990,30278,0.6969416738225774,0.2985005614637691,6.275183301406962e-4,0.0019486095514895303,0,0.0019816368320232512,9136.946330669132,0.23406433714247968
Mississippi,28,Lincoln County,085,2000,33166,0.686878128203582,0.29665922933124284,0.0017186275101007055,0.004160887656033287,0.0036784658988120366,0.0069046614002291505,13944.470632575529,0.18826509075559308
Mississippi,28,Lincoln County,085,2010,34869,0.6749261521695489,0.29949238578680204,0.0018067624537554847,0.00679686827841349,0.007513837506094238,0.009463993805385873,19964.49670014347,0.211506456241033
Mississippi,28,Lincoln County,085,2019,34320,0.6703671328671329,0.3192599067599068,1.456876456876457e-4,0.004807692307692308,9.906759906759908e-4,0.004428904428904429,23541.09265734266,0.2100245729342452
Mississippi,28,Lowndes County,087,1980,57304,0.6428521569174926,0.3420529107915678,0.0017450788775652658,0.004257992461259249,0,0.009091860952115036,5294.634597933827,0.2159709618874773
Mississippi,28,Lowndes County,087,1990,59308,0.6111317191609901,0.37163620422202737,0.0012814460106562353,0.00767181493221825,0,0.008278815674108046,11125.790854522154,0.21609226411276725
Mississippi,28,Lowndes County,087,2000,61586,0.5535511317507226,0.4155814633195856,0.0016562205696099763,0.009563861916669372,0.00854090215308674,0.011106420290325724,16510.43746955477,0.20632936056896048
Mississippi,28,Lowndes County,087,2010,59779,0.5243480151892805,0.4348182472105589,0.001890295923317553,0.012746951270513056,0.010906840194717209,0.015289650211612774,21593.33131377551,0.24959720730397422
Mississippi,28,Lowndes County,087,2019,59150,0.5137954353338968,0.43790363482671174,0.0014032121724429417,0.013153000845308538,0.013389687235841082,0.020355029585798816,26437.980828402367,0.20440476398067903
Mississippi,28,Madison County,089,1980,41613,0.42876024319323286,0.5590560642107034,9.612380746401365e-5,0.002691466608992382,0,0.009396102179607334,5012.31795352414,0.2868094105207507
Mississippi,28,Madison County,089,1990,53794,0.548629958731457,0.4411458526973268,7.807562181655947e-4,0.004312748633676618,0,0.005130683719373908,12070.207253597056,0.23777744729895528
Mississippi,28,Madison County,089,2000,74674,0.5929640838846185,0.3747890832150414,0.0011114979778771728,0.015922543321638054,0.005276267509441037,0.009936524091383882,23429.968154913357,0.13599110801617698
Mississippi,28,Madison County,089,2010,95203,0.5405712004873796,0.38200476875728706,0.0017331386615967983,0.037887461529573646,0.008329569446340977,0.029473861117821916,32637.41840785078,0.13357631361213226
Mississippi,28,Madison County,089,2019,104562,0.542214188711004,0.3799755169181921,0.0017692852087756545,0.03788183087546145,0.00819609418335533,0.029963084103211492,38900.74468736252,0.0961194320171173
Mississippi,28,Marion County,091,1980,25708,0.6888517193091644,0.299167574295939,0.0013225455111249417,0.0012836471137389139,0,0.009374513770032674,4755.175704060993,0.2450988019293605
Mississippi,28,Marion County,091,1990,25544,0.6888506107109301,0.30226276229251486,9.004071406201065e-4,0.002622925148762919,0,0.005363294707171938,8473.058839649233,0.2899310992796743
Mississippi,28,Marion County,091,2000,25595,0.6634108224262552,0.31865598749755814,0.002266067591326431,0.0033209611252197693,0.006173080679820277,0.006173080679820277,12309.810627075602,0.2382887282672397
Mississippi,28,Marion County,091,2010,27088,0.6455256940342587,0.32309509746012993,0.001698168930891908,0.008306261075014768,0.008970761961015948,0.012404016538688719,17926.66784781798,0.24826557254755688
Mississippi,28,Marion County,091,2019,24990,0.6364945978391356,0.32573029211684673,0,0.019367747098839535,0.0023209283713485395,0.016086434573829533,19545.429091636655,0.25520253842666996
Mississippi,28,Marshall County,093,1980,29296,0.4570248498088476,0.531710813762971,0.0013312397596941562,0.0022187329328235937,0,0.007714363735663572,4011.2185281267066,0.3113052976515565
Mississippi,28,Marshall County,093,1990,30361,0.4844702084911564,0.5065050558282006,0.0021079674582523632,0.0025361483482098744,0,0.004380619874180692,7599.123612529232,0.2914594380949244
Mississippi,28,Marshall County,093,2000,34993,0.4715228760037722,0.5035864315720286,0.0016574743520132598,0.004915268768039322,0.006172663104049381,0.012145286200097163,14010.595261909524,0.20809876260966478
Mississippi,28,Marshall County,093,2010,37144,0.4690394141718716,0.46949709239715703,0.0022614688778806805,0.019276329959078183,0.007834374326943786,0.03209132026706871,17783.990167211432,0.22331775574704882
Mississippi,28,Marshall County,093,2019,35599,0.4579061209584539,0.4780190454788056,7.30357594314447e-4,0.017893761060703953,0.008511475041433748,0.03693923986628838,21853.033118907835,0.18840449168318021
Mississippi,28,Monroe County,095,1980,36404,0.6958026590484562,0.29741237226678385,1.9228656191627293e-4,2.746950884518185e-4,0,0.006317987034391825,4752.492830458192,0.21107570596637731
Mississippi,28,Monroe County,095,1990,36582,0.6890820622163906,0.3033459078235198,7.107320540156361e-4,0.0017768301350390902,0,0.005084467771034935,8979.784128806517,0.20941993330053033
Mississippi,28,Monroe County,095,2000,38014,0.6768558951965066,0.3077287315199663,9.733256168779923e-4,0.002919976850633977,0.004656179302362288,0.006865891513652865,14058.266664912926,0.17025306466038828
Mississippi,28,Monroe County,095,2010,36989,0.6672253913325583,0.30874043634594067,0.0017032090621536132,0.0048663116061531805,0.007867203763280975,0.009597447889913218,18597.956247290855,0.2058138274815778
Mississippi,28,Monroe County,095,2019,35673,0.6682364813724666,0.3120567375886525,2.2425924368570067e-4,0.0014016202730356292,0.0054663190648389535,0.012614582457320663,23843.83696352984,0.17448651112440533
Mississippi,28,Montgomery County,097,1980,13366,0.5802783181206045,0.4094717941044441,2.992667963489451e-4,0,0,0.009950620978602423,4106.50411491845,0.30495286547957506
Mississippi,28,Montgomery County,097,1990,12388,0.5542460445592509,0.439134646432031,8.879560865353568e-4,0.0016951888924765903,0,0.004036164029706167,7622.233936067162,0.33524378430739427
Mississippi,28,Montgomery County,097,2000,12189,0.5340881122323407,0.44950365083271804,8.20411846747067e-4,0.0034457297563376815,0.0036918533103618015,0.00845024202149479,14134.784723931414,0.2401345475428665
Mississippi,28,Montgomery County,097,2010,10925,0.5210983981693363,0.4546453089244851,0.0014645308924485126,0.008878718535469107,0.005034324942791762,0.008878718535469107,15880.205135284374,0.3210933186085036
Mississippi,28,Montgomery County,097,2019,10068,0.5148986889153755,0.44159713945172824,0,0.00834326579261025,0.021255462852602304,0.013905442987683751,24054.340484704015,0.2710667070340095
Mississippi,28,Neshoba County,099,1980,23789,0.7050737735928371,0.18285762327125982,0.10572113161545252,5.464710580520409e-4,0,0.005801000462398588,4672.972718483333,0.2348144100214385
Mississippi,28,Neshoba County,099,1990,24800,0.6790725806451613,0.1859274193548387,0.12879032258064516,0.0020161290322580645,0,0.004193548387096774,8253.51,0.26125
Mississippi,28,Neshoba County,099,2000,28684,0.6434249058708688,0.19334820806024264,0.13802119648584577,0.0055082973086041,0.008122995398131362,0.011574396876307349,14943.870310974758,0.20457397852461304
Mississippi,28,Neshoba County,099,2010,29676,0.5898706025070765,0.20915891629599676,0.16225232511120097,0.008458013209327403,0.0144561261625556,0.015804016713842836,19078.40381375918,0.2170675830469645
Mississippi,28,Neshoba County,099,2019,29332,0.5784467475794355,0.2094981590072276,0.16688258557207145,0.007568525842083731,0.016262102822855583,0.021341879176326198,19540.26036410746,0.2564921538675184
Mississippi,28,Newton County,101,1980,19944,0.6946951464099479,0.2722623345367028,0.024368231046931407,9.025270758122744e-4,0,0.007771760930605696,4733.875501403931,0.23375451263537905
Mississippi,28,Newton County,101,1990,20291,0.6708392883544428,0.287368784190035,0.036321521856980926,0.0012813562663249716,0,0.004189049332216254,8928.752648957667,0.2014193484796215
Mississippi,28,Newton County,101,2000,21838,0.6410385566443814,0.30369081417712246,0.03677076655371371,0.005082883047898159,0.0043502152211741,0.00906676435571023,14026.515157065665,0.19186738712336296
