TYPE,ID,SULFUR_N,SULFUR_MEAN,SULFUR_MEDIAN,SULFUR_SD,SULFUR_MIN,SULFUR_MAX,SULFUR_LOW
MSHA,4800828,1,0.77,0.77,NA,0.77,0.77,TRUE
MSHA,4800900,1,0.26,0.26,NA,0.26,0.26,TRUE
MSHA,4800977,19386,0.283903332301661,0.27,0.08366320793741922,0.03,2.8,TRUE
MSHA,4800992,4874,0.3014997948297087,0.3,0.02512736487138291,0.17,0.86,TRUE
MSHA,4800993,1703,0.35143276570757487,0.34,0.06387186079529311,0,1,TRUE
MSHA,4800997,1999,0.4064032016008004,0.39,0.12730328210769062,0.18,1.05,TRUE
MSHA,4801034,3213,0.3281512605042017,0.33,0.03900066451917722,0.16,1,TRUE
MSHA,4801078,1716,0.36983682983682986,0.38,0.05881212024959858,0.2,0.9,TRUE
MSHA,4801180,256,0.432265625,0.43,0.04815359158310978,0.27,0.63,TRUE
MSHA,4801200,2113,0.29396119261713205,0.29,0.05344808094693695,0.15,1,TRUE
MSHA,4801215,1538,0.31557867360208064,0.31,0.032726215672665815,0.2,0.72,TRUE
MSHA,4801337,7146,0.24381612090680102,0.24,0.05004411543383646,0.12,1.24,TRUE
MSHA,4801340,66,0.33090909090909093,0.3,0.10848221793635862,0.23,1,TRUE
MSHA,4801353,12574,0.2096691585811993,0.2,0.03464816019857002,0.13,1.09,TRUE
MSHA,4801355,145,0.23648275862068965,0.24,0.02119784562175674,0.18,0.29,TRUE
MSHA,4801375,394,0.23888324873096448,0.21,0.13056842482361564,0.16,1.45,TRUE
MSHA,4801429,546,0.3335897435897436,0.33,0.03785932683709506,0.23,0.51,TRUE
MSHA,4801646,144,0.604375,0.6,0.09440812124305491,0.46,1.66,TRUE
MSHA,4801694,15,0.5853333333333333,0.59,0.05303188618539749,0.41,0.67,TRUE
MSHA,4801757,1,0.43,0.43,NA,0.43,0.43,TRUE
MSHA,4808226,26,0.8646153846153847,0.875,0.048598828729159244,0.77,0.94,TRUE
MSHA,4907458,6,0.7733333333333333,0.79,0.12044362443345294,0.56,0.9,TRUE
